,0
5640.0,MSpapaaapapaaaap
5641.0,MSpapaaapapaaap
5642.0,MSpapaaapapaap
5643.0,MSpapaaapapap
5644.0,MSpapaaapapapa
5645.0,MSpapaaapapapp
5646.0,MSpapaaapapp
5647.0,MSpapaapapa
5648.0,MSpapaapapaa
5649.0,MSpapaapapaaa
5650.0,MSpapaapapaap
5651.0,MSpapaapapap
5652.0,MSpapaapapp
5653.0,MSpappaaa
5654.0,MSpappaap
5655.0,MSpppppaaa
5656.0,MSpppppaap
5657.0,MSpppppaapa
5658.0,MSpppppaapp
5659.0,MSpppppapa
5660.0,MSpppppapp
5661.0,MSpppppappa
5662.0,MSpppppappp
5663.0,ABalaaaarrppaa
5664.0,ABalaaaarrppap
5665.0,ABalaaaparlpa
5666.0,ABalaaaparlpp
5667.0,ABalaapaaalaa
5668.0,ABalaapaaalaaa
5669.0,ABalaapaaalaap
5670.0,ABalaapaaalaapa
5671.0,ABalaapaaalaapp
5672.0,ABalaapaaalap
5673.0,ABalaapaaalapa
5674.0,ABalaapaaalapp
5675.0,ABalaappppppaa
5676.0,ABalaappppppap
5677.0,ABalaapppppppaa
5678.0,ABalaapppppppap
5679.0,ABalaapppppppapa
5680.0,ABalaapppppppapp
5681.0,ABalapaappaaa
5682.0,ABalapaappaap
5683.0,ABalapapaaaa
5684.0,ABalapapaaap
5685.0,ABalapapaaapa
5686.0,ABalapapaaapp
5687.0,ABalapapaaappa
5688.0,ABalapapaaappaa
5689.0,ABalapapaaappap
5690.0,ABalapapaaappp
5691.0,ABalappaapaaa
5692.0,ABalappaapaap
5693.0,ABalappaappapa
5694.0,ABalappaappapp
5695.0,ABalappppaaaaa
5696.0,ABalappppaaaap
5697.0,ABalappppaaapa
5698.0,ABalappppaaapp
5699.0,ABalapppppaaaa
5700.0,ABalapppppaaaaa
5701.0,ABalapppppaaaap
5702.0,ABalapppppaaap
5703.0,ABalappppppaa
5704.0,ABalappppppap
5705.0,ABalapppppppa
5706.0,ABalapppppppaa
5707.0,ABalapppppppap
5708.0,ABalapppppppp
5709.0,ABalpaaapaaa
5710.0,ABalpaaapaaaa
5711.0,ABalpaaapaaaaa
5712.0,ABalpaaapaaaaaa
5713.0,ABalpaaapaaaaap
5714.0,ABalpaaapaaaap
5715.0,ABalpaaapaaap
5716.0,ABalpaaapaaapa
5717.0,ABalpaaapaaapp
5718.0,ABalpaaapaaappa
5719.0,ABalpaaapaaappp
5720.0,ABalpaaapaap
5721.0,ABalpaaapppaa
5722.0,ABalpaaapppap
5723.0,ABalpaapapaapa
5724.0,ABalpaapapaapaa
5725.0,ABalpaapapaapaaa
5726.0,ABalpaapapaapaap
5727.0,ABalpaapapaapap
5728.0,ABalpaapapaapp
5729.0,ABalpaapapaappa
5730.0,ABalpaapapaappp
5731.0,ABalpaapapapa
5732.0,ABalpaapapapaa
5733.0,ABalpaapapapap
5734.0,ABalpaapapapp
5735.0,ABalpaappaapa
5736.0,ABalpaappaapaa
5737.0,ABalpaappaapaaa
5738.0,ABalpaappaapaaaa
5739.0,ABalpaappaapaaap
5740.0,ABalpaappaapaap
5741.0,ABalpaappaapaapa
5742.0,ABalpaappaapaapp
5743.0,ABalpaappaapaappa
5744.0,ABalpaappaapaappp
5745.0,ABalpaappaapaapppa
5746.0,ABalpaappaapaapppp
5747.0,ABalpaappaapap
5748.0,ABalpaappaapp
5749.0,ABalpaappaappa
5750.0,ABalpaappaappp
5751.0,ABalpapaaappaa
5752.0,ABalpapaaappap
5753.0,ABalpappaapaaa
5754.0,ABalpappaapaap
5755.0,ABalppaaapaaa
5756.0,ABalppaaapaap
5757.0,ABalppaappappa
5758.0,ABalppaappappp
5759.0,ABalppaappppa
5760.0,ABalppaappppp
5761.0,ABalpppaapvaaa
5762.0,ABalpppaapvaap
5763.0,ABalpppaapvaapa
5764.0,ABalpppaapvaapp
5765.0,ABalpppaapvpa
5766.0,ABalpppaapvpaa
5767.0,ABalpppaapvpap
5768.0,ABalpppaapvpp
5769.0,ABalppppaava
5770.0,ABalppppaavp
5771.0,ABalpppppaappa
5772.0,ABalpppppaappp
5773.0,ABalpppppapappa
5774.0,ABalpppppapappp
5775.0,ABalpppppapapppa
5776.0,ABalpppppapapppp
5777.0,ABalpppppapappppa
5778.0,ABalpppppapappppp
5779.0,ABaraaaapaappa
5780.0,ABaraaaapaappaa
5781.0,ABaraaaapaappap
5782.0,ABaraaaapaappp
5783.0,ABaraaaapapaa
5784.0,ABaraaaapapap
5785.0,ABaraaaapappa
5786.0,ABaraaaapappaa
5787.0,ABaraaaapappaaa
5788.0,ABaraaaapappaaaa
5789.0,ABaraaaapappaaap
5790.0,ABaraaaapappaap
5791.0,ABaraaaapappaapa
5792.0,ABaraaaapappaapp
5793.0,ABaraaaapappap
5794.0,ABaraaaapappp
5795.0,ABaraaappapapa
5796.0,ABaraaappapapp
5797.0,ABaraaappappa
5798.0,ABaraaappappp
5799.0,ABaraapaapapa
5800.0,ABaraapaapapp
5801.0,ABaraapppaada
5802.0,ABaraapppaadp
5803.0,ABarapaappppa
5804.0,ABarapaappppp
5805.0,ABarapapppapa
5806.0,ABarapapppapp
5807.0,ABarapppaappa
5808.0,ABarapppaappp
5809.0,ABarapppaapppa
5810.0,ABarapppaapppaa
5811.0,ABarapppaapppap
5812.0,ABarapppaapppp
5813.0,ABarapppaappppa
5814.0,ABarapppaappppp
5815.0,ABarapppapaaaa
5816.0,ABarapppapaaap
5817.0,ABarapppapaaapa
5818.0,ABarapppapaaapaa
5819.0,ABarapppapaaapaaa
5820.0,ABarapppapaaapaap
5821.0,ABarapppapaaapaapa
5822.0,ABarapppapaaapaapp
5823.0,ABarapppapaaapap
5824.0,ABarapppapaaapapa
5825.0,ABarapppapaaapapaa
5826.0,ABarapppapaaapapap
5827.0,ABarapppapaaapapp
5828.0,ABarapppapaaapp
5829.0,ABarapppapapapa
5830.0,ABarapppapapapp
5831.0,ABarapppapappa
5832.0,ABarapppapappaa
5833.0,ABarapppapappap
5834.0,ABarapppapappp
5835.0,ABarapppapapppa
5836.0,ABarapppapapppp
5837.0,ABarpaaaaaraa
5838.0,ABarpaaaaaraaa
5839.0,ABarpaaaaaraap
5840.0,ABarpaaaaaraapa
5841.0,ABarpaaaaaraapaa
5842.0,ABarpaaaaaraapap
5843.0,ABarpaaaaaraapapa
5844.0,ABarpaaaaaraapapp
5845.0,ABarpaaaaaraapappa
5846.0,ABarpaaaaaraapappp
5847.0,ABarpaaaaaraapp
5848.0,ABarpaaaaarap
5849.0,ABarpaaaaarapa
5850.0,ABarpaaaaarapp
5851.0,ABarpaaapappa
5852.0,ABarpaaapappaa
5853.0,ABarpaaapappap
5854.0,ABarpaaapappp
5855.0,ABarpaapapppa
5856.0,ABarpaapapppp
5857.0,ABarpapaaaaaaaa
5858.0,ABarpapaaaaaaap
5859.0,ABarpappaapaa
5860.0,ABarpappaapap
5861.0,ABarpappappaaa
5862.0,ABarpappappaap
5863.0,ABarpappappapa
5864.0,ABarpappappapp
5865.0,ABplaaaaaapaa
5866.0,ABplaaaaaapap
5867.0,ABplaaapaaaaa
5868.0,ABplaaapaaaap
5869.0,ABplaaapaaapa
5870.0,ABplaaapaaapp
5871.0,ABplaaapaaappa
5872.0,ABplaaapaaappp
5873.0,ABplaaapppaa
5874.0,ABplaaapppap
5875.0,ABplapaaaappaa
5876.0,ABplapaaaappap
5877.0,ABplapaapaaa
5878.0,ABplapaapaap
5879.0,ABplapaapapa
5880.0,ABplapaapapp
5881.0,ABplapapppaa
5882.0,ABplapapppap
5883.0,ABplapppapppa
5884.0,ABplapppapppp
5885.0,ABplpaaapapaa
5886.0,ABplpaaapapaaa
5887.0,ABplpaaapapaaaa
5888.0,ABplpaaapapaaap
5889.0,ABplpaaapapaaapa
5890.0,ABplpaaapapaaapp
5891.0,ABplpaaapapaap
5892.0,ABplpaaapapap
5893.0,ABplpaapaappa
5894.0,ABplpaapaappaa
5895.0,ABplpaapaappap
5896.0,ABplpaapaappp
5897.0,ABplpaappppapa
5898.0,ABplpaappppapaa
5899.0,ABplpaappppapap
5900.0,ABplpaappppapp
5901.0,ABplpapaaaaaa
5902.0,ABplpapaaaaap
5903.0,ABplpapaapapapa
5904.0,ABplpapaapapapp
5905.0,ABplpappappa
5906.0,ABplpappappp
5907.0,ABplppapapaaa
5908.0,ABplppapapaaaa
5909.0,ABplppapapaaap
5910.0,ABplppapapaap
5911.0,ABplppappppaaa
5912.0,ABplppappppaap
5913.0,ABpraaaaapvaaaa
5914.0,ABpraaaaapvaaap
5915.0,ABpraaaaapvpa
5916.0,ABpraaaaapvpp
5917.0,ABpraaapaadppa
5918.0,ABpraaapaadppp
5919.0,ABpraaapapppa
5920.0,ABpraaapapppp
5921.0,ABpraaapppapaa
5922.0,ABpraaapppapap
5923.0,ABpraaapppappa
5924.0,ABpraaapppappaa
5925.0,ABpraaapppappap
5926.0,ABpraaapppappp
5927.0,ABpraaapppapppa
5928.0,ABpraaapppapppp
5929.0,ABpraaappppapa
5930.0,ABpraaappppapaa
5931.0,ABpraaappppapap
5932.0,ABpraaappppapapa
5933.0,ABpraaappppapapp
5934.0,ABpraaappppapp
5935.0,ABpraaappppppa
5936.0,ABpraaappppppaa
5937.0,ABpraaappppppap
5938.0,ABpraaappppppp
5939.0,ABpraaapppppppa
5940.0,ABpraaapppppppp
5941.0,ABpraapaaaaaapa
5942.0,ABpraapaaaaaapp
5943.0,ABpraapaaaappa
5944.0,ABpraapaaaappaa
5945.0,ABpraapaaaappap
5946.0,ABpraapaaaappp
5947.0,ABpraapaaaapppa
5948.0,ABpraapaaaapppp
5949.0,ABpraapaaappa
5950.0,ABpraapaaappp
5951.0,ABpraapapapppa
5952.0,ABpraapapapppp
5953.0,ABpraappappa
5954.0,ABpraappappp
5955.0,ABpraappapppa
5956.0,ABpraappapppp
5957.0,ABprapppaapaa
5958.0,ABprapppaapap
5959.0,ABprapppappaa
5960.0,ABprapppappap
5961.0,ABprappppaapa
5962.0,ABprappppaapp
5963.0,ABprpaaaapaaa
5964.0,ABprpaaaapaaaa
5965.0,ABprpaaaapaaap
5966.0,ABprpaaaapaaapa
5967.0,ABprpaaaapaaapp
5968.0,ABprpaaaapaap
5969.0,ABprpaaaapapaa
5970.0,ABprpaaaapapap
5971.0,ABprpaaaapppaa
5972.0,ABprpaaaapppap
5973.0,ABprpaapapppa
5974.0,ABprpaapapppp
5975.0,ABprpapaapaaa
5976.0,ABprpapaapaap
5977.0,ABprpapaapppa
5978.0,ABprpapaapppp
5979.0,ABprpapapppaaa
5980.0,ABprpapapppaap
5981.0,ABprpapapppaapa
5982.0,ABprpapapppaapaa
5983.0,ABprpapapppaapap
5984.0,ABprpapapppaapp
5985.0,ABprpapapppapa
5986.0,ABprpapapppapp
5987.0,ABprpappapapa
5988.0,ABprpappapapaa
5989.0,ABprpappapapap
5990.0,ABprpappapapapa
5991.0,ABprpappapapapp
5992.0,ABprpappapapp
5993.0,ABprpappapppa
5994.0,ABprpappapppp
5995.0,ABprpapppppppa
5996.0,ABprpapppppppp
5997.0,ABprppaaaapaa
5998.0,ABprppaaaapap
5999.0,ABprppaapaaaa
6000.0,ABprppaapaaap
6001.0,ABprppapaaaaa
6002.0,ABprppapaaaap
6003.0,ABprppapapaaa
6004.0,ABprppapapaap
6005.0,ABprpppaapaa
6006.0,ABprpppaapap
6007.0,ABprpppaapapa
6008.0,ABprpppaapapp
6009.0,ABprpppapappa
6010.0,ABprpppapappp
6011.0,ABprppppaapa
6012.0,ABprppppaapaa
6013.0,ABprppppaapaaa
6014.0,ABprppppaapaap
6015.0,ABprppppaapap
6016.0,ABprppppaapp
6017.0,ABprppppapaapa
6018.0,ABprppppapaapaa
6019.0,ABprppppapaapaaa
6020.0,ABprppppapaapaap
6021.0,ABprppppapaapap
6022.0,ABprppppapaapp
6023.0,ABprppppppapa
6024.0,ABprppppppapp
6025.0,Caaappaa
6026.0,Caaappap
6027.0,Caapapaa
6028.0,Caapapaaa
6029.0,Caapapaap
6030.0,Caapapap
6031.0,Capappaa
6032.0,Capappap
6033.0,Cpappvaaa
6034.0,Cpappvaap
6035.0,Cppappaa
6036.0,Cppappap
6037.0,Dppapaa
6038.0,Dppapap
6039.0,Dpppapa
6040.0,Dpppapp
6041.0,Earaava
6042.0,Earaavp
6043.0,Earpaaa
6044.0,Earpaaaa
6045.0,Earpaaap
6046.0,Earpaap
6047.0,MSaaapaappa
6048.0,MSaaapaappp
6049.0,MSaapaapppaa
6050.0,MSaapaapppap
6051.0,MSaappapaa
6052.0,MSaappapaaa
6053.0,MSaappapaap
6054.0,MSaappapap
6055.0,MSapaappaa
6056.0,MSapaappap
6057.0,MSapaapppaa
6058.0,MSapaapppap
6059.0,MSapappapa
6060.0,MSapappapp
6061.0,MSapappappa
6062.0,MSapappappp
6063.0,MSappaaapa
6064.0,MSappaaapaa
6065.0,MSappaaapap
6066.0,MSappaaapp
6067.0,MSappaaappa
6068.0,MSappaaappp
6069.0,MSappappaa
6070.0,MSappappaaa
6071.0,MSappappaap
6072.0,MSappappap
6073.0,MSpaaaaapppa
6074.0,MSpaaaaapppp
6075.0,MSpaaapaaaa
6076.0,MSpaaapaaap
6077.0,MSpaaappapaa
6078.0,MSpaaappapap
6079.0,MSpapaaappaa
6080.0,MSpapaaappap
6081.0,MSpapapaaa
6082.0,MSpapapaaaa
6083.0,MSpapapaaaaa
6084.0,MSpapapaaaap
6085.0,MSpapapaaap
6086.0,MSpapapaap
6087.0,MSpappapaa
6088.0,MSpappapap
6089.0,MSppapapaa
6090.0,MSppapapap
6091.0,MSppapapapa
6092.0,MSppapapapp
6093.0,MSppapapappa
6094.0,MSppapapappp
6095.0,MSppapapapppa
6096.0,MSppapapapppaa
6097.0,MSppapapapppap
6098.0,MSppapapapppp
6099.0,MSppapapappppa
6100.0,MSppapapappppaa
6101.0,MSppapapappppap
6102.0,MSppapapappppp
6103.0,MSppapappa
6104.0,MSppapappp
6105.0,MSppapapppa
6106.0,MSppapapppaa
6107.0,MSppapapppaaa
6108.0,MSppapapppaap
6109.0,MSppapapppap
6110.0,MSppapapppapa
6111.0,MSppapapppapp
6112.0,MSppapapppp
6113.0,ABalaaaarlapaa
6114.0,ABalaaaarlapaaa
6115.0,ABalaaaarlapaap
6116.0,ABalaaaarlapap
6117.0,ABalaaaarlpppa
6118.0,ABalaaaarlpppp
6119.0,ABalaaappllpaa
6120.0,ABalaaappllpaaa
6121.0,ABalaaappllpaap
6122.0,ABalaaappllpap
6123.0,ABalaaappllppa
6124.0,ABalaaappllppaa
6125.0,ABalaaappllppap
6126.0,ABalaaappllppapa
6127.0,ABalaaappllppapp
6128.0,ABalaaappllppp
6129.0,ABalaaappllpppa
6130.0,ABalaaappllpppp
6131.0,ABalaapapaaa
6132.0,ABalaapapaap
6133.0,ABalaapapaapa
6134.0,ABalaapapaapp
6135.0,ABalaapapaappa
6136.0,ABalaapapaappp
6137.0,ABalapaapapapa
6138.0,ABalapaapapapp
6139.0,ABalapaappapa
6140.0,ABalapaappapp
6141.0,ABalapappaapaa
6142.0,ABalapappaapap
6143.0,ABalapappaapapa
6144.0,ABalapappaapapp
6145.0,ABalapappapppa
6146.0,ABalapappapppp
6147.0,ABalappaaaaa
6148.0,ABalappaaaaaa
6149.0,ABalappaaaaap
6150.0,ABalappaaaap
6151.0,ABalappaaaapa
6152.0,ABalappaaaapp
6153.0,ABalappaaapa
6154.0,ABalappaaapaa
6155.0,ABalappaaapaaa
6156.0,ABalappaaapaap
6157.0,ABalappaaapaapa
6158.0,ABalappaaapaapaa
6159.0,ABalappaaapaapap
6160.0,ABalappaaapaapapa
6161.0,ABalappaaapaapapp
6162.0,ABalappaaapaapappa
6163.0,ABalappaaapaapappp
6164.0,ABalappaaapaapp
6165.0,ABalappaaapap
6166.0,ABalappaaapp
6167.0,ABalappapaapa
6168.0,ABalappapaapp
6169.0,ABalappapaappa
6170.0,ABalappapaappp
6171.0,ABalappapaapppa
6172.0,ABalappapaapppp
6173.0,ABalapppaaaaaa
6174.0,ABalapppaaaaap
6175.0,ABalapppaaaaapa
6176.0,ABalapppaaaaapp
6177.0,ABalapppaaaaappa
6178.0,ABalapppaaaaappaa
6179.0,ABalapppaaaaappap
6180.0,ABalapppaaaaappp
6181.0,ABalappppapaaaaa
6182.0,ABalappppapaaaap
6183.0,ABalappppapaaaapa
6184.0,ABalappppapaaaapp
6185.0,ABalappppapaaaappa
6186.0,ABalappppapaaaappp
6187.0,ABalappppapaapa
6188.0,ABalappppapaapp
6189.0,ABalappppapaappa
6190.0,ABalappppapaappp
6191.0,ABalpaaaaapaaa
6192.0,ABalpaaaaapaaaa
6193.0,ABalpaaaaapaaap
6194.0,ABalpaaaaapaaapa
6195.0,ABalpaaaaapaaapp
6196.0,ABalpaaaaapaaappa
6197.0,ABalpaaaaapaaappaa
6198.0,ABalpaaaaapaaappaaa
6199.0,ABalpaaaaapaaappaap
6200.0,ABalpaaaaapaaappap
6201.0,ABalpaaaaapaaappp
6202.0,ABalpaaaaapaaapppa
6203.0,ABalpaaaaapaaapppp
6204.0,ABalpaaaaapaap
6205.0,ABalpaaaaapaapa
6206.0,ABalpaaaaapaapaa
6207.0,ABalpaaaaapaapap
6208.0,ABalpaaaaapaapapa
6209.0,ABalpaaaaapaapapp
6210.0,ABalpaaaaapaapp
6211.0,ABalpaaaaapaappa
6212.0,ABalpaaaaapaappaa
6213.0,ABalpaaaaapaappap
6214.0,ABalpaaaaapaappp
6215.0,ABalpaaapaapa
6216.0,ABalpaaapaapp
6217.0,ABalpaapaaaapaa
6218.0,ABalpaapaaaapap
6219.0,ABalpaapaaaapapa
6220.0,ABalpaapaaaapapaa
6221.0,ABalpaapaaaapapap
6222.0,ABalpaapaaaapapp
6223.0,ABalpaapaaaapappa
6224.0,ABalpaapaaaapappaa
6225.0,ABalpaapaaaapappap
6226.0,ABalpaapaaaapappp
6227.0,ABalpaapaaaapapppa
6228.0,ABalpaapaaaapapppaa
6229.0,ABalpaapaaaapapppaaa
6230.0,ABalpaapaaaapapppaaaa
6231.0,ABalpaapaaaapapppaaap
6232.0,ABalpaapaaaapapppaaapa
6233.0,ABalpaapaaaapapppaaapaa
6234.0,ABalpaapaaaapapppaaapap
6235.0,ABalpaapaaaapapppaaapp
6236.0,ABalpaapaaaapapppaap
6237.0,ABalpaapaaaapapppaapa
6238.0,ABalpaapaaaapapppaapp
6239.0,ABalpaapaaaapapppap
6240.0,ABalpaapaaaapapppp
6241.0,ABalpaapaaapa
6242.0,ABalpaapaaapaa
6243.0,ABalpaapaaapaaa
6244.0,ABalpaapaaapaaaa
6245.0,ABalpaapaaapaaaaa
6246.0,ABalpaapaaapaaaaaa
6247.0,ABalpaapaaapaaaaap
6248.0,ABalpaapaaapaaaap
6249.0,ABalpaapaaapaaap
6250.0,ABalpaapaaapaap
6251.0,ABalpaapaaapap
6252.0,ABalpaapaaapp
6253.0,ABalpapaappppa
6254.0,ABalpapaappppp
6255.0,ABalpapaapppppa
6256.0,ABalpapaapppppp
6257.0,ABalpapapappa
6258.0,ABalpapapappaa
6259.0,ABalpapapappap
6260.0,ABalpapapappapa
6261.0,ABalpapapappapaa
6262.0,ABalpapapappapap
6263.0,ABalpapapappapp
6264.0,ABalpapapappp
6265.0,ABalpappppaaaa
6266.0,ABalpappppaaap
6267.0,ABalpappppaaapa
6268.0,ABalpappppaaapp
6269.0,ABalpappppapaa
6270.0,ABalpappppapaaa
6271.0,ABalpappppapaap
6272.0,ABalpappppapaapa
6273.0,ABalpappppapaapp
6274.0,ABalpappppapap
6275.0,ABalpappppppapa
6276.0,ABalpappppppapaa
6277.0,ABalpappppppapap
6278.0,ABalpappppppapp
6279.0,ABalpapppppppa
6280.0,ABalpapppppppp
6281.0,ABalppaaaaaaa
6282.0,ABalppaaaaaap
6283.0,ABalppaaaaaapa
6284.0,ABalppaaaaaapaa
6285.0,ABalppaaaaaapaaa
6286.0,ABalppaaaaaapaap
6287.0,ABalppaaaaaapap
6288.0,ABalppaaaaaapapa
6289.0,ABalppaaaaaapapp
6290.0,ABalppaaaaaapp
6291.0,ABalppaaaaaappa
6292.0,ABalppaaaaaappp
6293.0,ABalppaaapppa
6294.0,ABalppaaapppaa
6295.0,ABalppaaapppap
6296.0,ABalppaaapppapa
6297.0,ABalppaaapppapp
6298.0,ABalppaaapppp
6299.0,ABalppaaappppa
6300.0,ABalppaaappppp
6301.0,ABalppaapaaa
6302.0,ABalppaapaaaa
6303.0,ABalppaapaaap
6304.0,ABalppaapaap
6305.0,ABalppapaapaa
6306.0,ABalppapaapaaa
6307.0,ABalppapaapaap
6308.0,ABalppapaapap
6309.0,ABalppapaapapa
6310.0,ABalppapaapapaa
6311.0,ABalppapaapapap
6312.0,ABalppapaapapp
6313.0,ABalppapapppa
6314.0,ABalppapapppaa
6315.0,ABalppapapppap
6316.0,ABalppapapppp
6317.0,ABalppapappppa
6318.0,ABalppapappppp
6319.0,ABalppapapppppa
6320.0,ABalppapapppppp
6321.0,ABalppapppapa
6322.0,ABalppapppapp
6323.0,ABalppapppappa
6324.0,ABalppapppappaa
6325.0,ABalppapppappap
6326.0,ABalppapppappp
6327.0,ABalpppaapda
6328.0,ABalpppaapdp
6329.0,ABalpppaapvppa
6330.0,ABalpppaapvppp
6331.0,ABalpppappaaa
6332.0,ABalpppappaap
6333.0,ABalpppapppppa
6334.0,ABalpppapppppp
6335.0,ABalpppppaaaa
6336.0,ABalpppppaaap
6337.0,ABalpppppppaaa
6338.0,ABalpppppppaap
6339.0,ABaraapaapapaa
6340.0,ABaraapaapapap
6341.0,ABaraapapaava
6342.0,ABaraapapaavp
6343.0,ABaraappaapaa
6344.0,ABaraappaapap
6345.0,ABaraappaapapa
6346.0,ABaraappaapapp
6347.0,ABaraapppppaa
6348.0,ABaraapppppap
6349.0,ABaraapppppapa
6350.0,ABaraapppppapaa
6351.0,ABaraapppppapaaa
6352.0,ABaraapppppapaap
6353.0,ABaraapppppapap
6354.0,ABaraapppppapp
6355.0,ABaraappppppaa
6356.0,ABaraappppppap
6357.0,ABaraapppppppa
6358.0,ABaraapppppppp
6359.0,ABarapapapaaaa
6360.0,ABarapapapaaaaa
6361.0,ABarapapapaaaap
6362.0,ABarapapapaaap
6363.0,ABarappaapapa
6364.0,ABarappaapapaa
6365.0,ABarappaapapap
6366.0,ABarappaapapp
6367.0,ABarappaapappa
6368.0,ABarappaapappp
6369.0,ABarappaapapppa
6370.0,ABarappaapapppaa
6371.0,ABarappaapapppap
6372.0,ABarappaapapppp
6373.0,ABarappapaapaa
6374.0,ABarappapaapap
6375.0,ABarappapaapapa
6376.0,ABarappapaapapp
6377.0,ABarappppppapa
6378.0,ABarappppppapaa
6379.0,ABarappppppapap
6380.0,ABarappppppapp
6381.0,ABarappppppappa
6382.0,ABarappppppappaa
6383.0,ABarappppppappap
6384.0,ABarappppppappp
6385.0,ABarpaaaapppaa
6386.0,ABarpaaaapppap
6387.0,ABarpaaaappppa
6388.0,ABarpaaaappppp
6389.0,ABarpapaapapa
6390.0,ABarpapaapapaa
6391.0,ABarpapaapapap
6392.0,ABarpapaapapapa
6393.0,ABarpapaapapapp
6394.0,ABarpapaapapp
6395.0,ABarpapaapappa
6396.0,ABarpapaapappp
6397.0,ABarpapaapppaa
6398.0,ABarpapaapppaaa
6399.0,ABarpapaapppaap
6400.0,ABarpapaapppaapa
6401.0,ABarpapaapppaapaa
6402.0,ABarpapaapppaapap
6403.0,ABarpapaapppaapp
6404.0,ABarpapaapppap
6405.0,ABarpapaapppapa
6406.0,ABarpapaapppapp
6407.0,ABarpapaapppappa
6408.0,ABarpapaapppappaa
6409.0,ABarpapaapppappap
6410.0,ABarpapaapppappp
6411.0,ABarpapaapppapppa
6412.0,ABarpapaapppapppp
6413.0,ABarpappapaaa
6414.0,ABarpappapaap
6415.0,ABarpappppapa
6416.0,ABarpappppapaa
6417.0,ABarpappppapap
6418.0,ABarpappppapp
6419.0,ABarppaaaaaaa
6420.0,ABarppaaaaaap
6421.0,ABarppppppa
6422.0,ABarppppppp
6423.0,ABplaaaaapppppa
6424.0,ABplaaaaapppppp
6425.0,ABplaaapaapaaa
6426.0,ABplaaapaapaap
6427.0,ABplaaapaapapa
6428.0,ABplaaapaapapp
6429.0,ABplaaapppaaa
6430.0,ABplaaapppaap
6431.0,ABplaapaappaa
6432.0,ABplaapaappap
6433.0,ABplaapaapppaa
6434.0,ABplaapaapppap
6435.0,ABplapappppaa
6436.0,ABplapappppap
6437.0,ABplappppppa
6438.0,ABplappppppp
6439.0,ABplpaapaapaa
6440.0,ABplpaapaapaaa
6441.0,ABplpaapaapaap
6442.0,ABplpaapaapap
6443.0,ABplpaapppapaa
6444.0,ABplpaapppapaaa
6445.0,ABplpaapppapaap
6446.0,ABplpaapppapap
6447.0,ABplpaapppapapa
6448.0,ABplpaapppapapp
6449.0,ABplpaapppappa
6450.0,ABplpaapppappaa
6451.0,ABplpaapppappap
6452.0,ABplpaapppappapa
6453.0,ABplpaapppappapp
6454.0,ABplpaapppappp
6455.0,ABplpapaapppa
6456.0,ABplpapaapppp
6457.0,ABplpapapppaa
6458.0,ABplpapapppap
6459.0,ABplpapappppaa
6460.0,ABplpapappppap
6461.0,ABplpapapppppa
6462.0,ABplpapapppppaa
6463.0,ABplpapapppppap
6464.0,ABplpapapppppp
6465.0,ABplpappaaaaa
6466.0,ABplpappaaaap
6467.0,ABplppaappaaaa
6468.0,ABplppaappaaaaa
6469.0,ABplppaappaaaap
6470.0,ABplppaappaaap
6471.0,ABplppaappapaa
6472.0,ABplppaappapaaa
6473.0,ABplppaappapaap
6474.0,ABplppaappapap
6475.0,ABplppapapapa
6476.0,ABplppapapapaa
6477.0,ABplppapapapap
6478.0,ABplppapapapapa
6479.0,ABplppapapapapp
6480.0,ABplppapapapp
6481.0,ABplppapapappa
6482.0,ABplppapapappp
6483.0,ABplppapppapaa
6484.0,ABplppapppapap
6485.0,ABplppapppapapa
6486.0,ABplppapppapapp
6487.0,ABplppppppppapa
6488.0,ABplppppppppapp
6489.0,ABpraaaaaaapaa
6490.0,ABpraaaaaaapaaa
6491.0,ABpraaaaaaapaap
6492.0,ABpraaaaaaapaapa
6493.0,ABpraaaaaaapaapp
6494.0,ABpraaaaaaapap
6495.0,ABpraaaaaapppa
6496.0,ABpraaaaaapppaa
6497.0,ABpraaaaaapppap
6498.0,ABpraaaaaapppp
6499.0,ABpraaaaapdppa
6500.0,ABpraaaaapdppaa
6501.0,ABpraaaaapdppap
6502.0,ABpraaaaapdppp
6503.0,ABpraaaapavapa
6504.0,ABpraaaapavapp
6505.0,ABpraaaapavpa
6506.0,ABpraaaapavpaa
6507.0,ABpraaaapavpap
6508.0,ABpraaaapavpapa
6509.0,ABpraaaapavpapp
6510.0,ABpraaaapavpp
6511.0,ABpraaaappapa
6512.0,ABpraaaappapp
6513.0,ABpraaaappappa
6514.0,ABpraaaappappp
6515.0,ABpraaaappapppa
6516.0,ABpraaaappapppp
6517.0,ABpraaaappappppa
6518.0,ABpraaaappappppp
6519.0,ABpraapapappppa
6520.0,ABpraapapappppp
6521.0,ABpraappaaaa
6522.0,ABpraappaaap
6523.0,ABpraappaapa
6524.0,ABpraappaapaa
6525.0,ABpraappaapaaa
6526.0,ABpraappaapaaaa
6527.0,ABpraappaapaaap
6528.0,ABpraappaapaap
6529.0,ABpraappaapaapa
6530.0,ABpraappaapaapp
6531.0,ABpraappaapap
6532.0,ABpraappaapp
6533.0,ABprapappapa
6534.0,ABprapappapaa
6535.0,ABprapappapap
6536.0,ABprapappapp
6537.0,ABprpaapaapapa
6538.0,ABprpaapaapapp
6539.0,ABprpaapppaappa
6540.0,ABprpaapppaappaa
6541.0,ABprpaapppaappap
