,0
ABprpapapapapappp,ABprpapapapapapp
ABprpappaaaaappaa,ABprpappaaaaappa
ABprpappaaaaappap,ABprpappaaaaappa
ABprpappaaaapapaa,ABprpappaaaapapa
ABprpappaaaapapap,ABprpappaaaapapa
ABalpappaapapaaaa,ABalpappaapapaaa
ABalpappaapapaaap,ABalpappaapapaaa
ABarapppapaapaapa,ABarapppapaapaap
ABarapppapaapaapp,ABarapppapaapaap
ABarapppapaapappa,ABarapppapaapapp
ABarapppapaapappp,ABarapppapaapapp
ABplppaaaaaapaapa,ABplppaaaaaapaap
ABplppaaaaaapaapp,ABplppaaaaaapaap
ABplppaaaaaapapaa,ABplppaaaaaapapa
ABplppaaaaaapapap,ABplppaaaaaapapa
Nuc174_35_109_228,Nuc174_35_109_22
Nuc189_42_401_193,Nuc189_42_401_19
ABalpaapppppppaaa,ABalpaapppppppaa
ABalpaapppppppaap,ABalpaapppppppaa
ABalpaapppppppapa,ABalpaapppppppap
ABalpaapppppppapp,ABalpaapppppppap
ABalppappaaapapaa,ABalppappaaapapa
ABalppappaaapapap,ABalppappaaapapa
ABalppappaaapappa,ABalppappaaapapp
ABalppappaaapappp,ABalppappaaapapp
ABalpppapadpppaaa,ABalpppapadpppaa
ABalpppapadpppaap,ABalpppapadpppaa
ABalpppapadpppapa,ABalpppapadpppap
ABalpppapadpppapp,ABalpppapadpppap
ABarapapappppaaaa,ABarapapappppaaa
ABarapapappppaaap,ABarapapappppaaa
ABarapapappppaapa,ABarapapappppaap
ABarapapappppaapp,ABarapapappppaap
ABplpapaaaappaaaa,ABplpapaaaappaaa
ABplpapaaaappaaap,ABplpapaaaappaaa
ABplpappaappppaaa,ABplpappaappppaa
ABplpappaappppaap,ABplpappaappppaa
ABprpaaapaaaapaaa,ABprpaaapaaaapaa
ABprpaaapaaaapaap,ABprpaaapaaaapaa
ABprpaapppapaapaa,ABprpaapppapaapa
ABprpaapppapaapap,ABprpaapppapaapa
ABprppaapaapaaaaa,ABprppaapaapaaaa
ABprppaapaapaaaap,ABprppaapaapaaaa
ABprppaapaapaaapa,ABprppaapaapaaap
ABprppaapaapaaapp,ABprppaapaapaaap
ABalaapapppaaapaa,ABalaapapppaaapa
ABalaapapppaaapap,ABalaapapppaaapa
ABalaapapppaaappa,ABalaapapppaaapp
ABalaapapppaaappp,ABalaapapppaaapp
ABalaappappaapppa,ABalaappappaappp
ABalaappappaapppp,ABalaappappaappp
ABalapappapaappaa,ABalapappapaappa
ABalapappapaappap,ABalapappapaappa
ABalapappapaapppa,ABalapappapaappp
ABalapappapaapppp,ABalapappapaappp
ABaraaapaaapppppa,ABaraaapaaappppp
ABaraaapaaapppppp,ABaraaapaaappppp
ABaraappaaaappaaa,ABaraappaaaappaa
ABaraappaaaappaap,ABaraappaaaappaa
ABarapapaappapapa,ABarapapaappapap
ABarapapaappapapp,ABarapapaappapap
ABarappaaapaapppa,ABarappaaapaappp
ABarappaaapaapppp,ABarappaaapaappp
ABarpapaaapaaappa,ABarpapaaapaaapp
ABarpapaaapaaappp,ABarpapaaapaaapp
ABplpapppppaaaaaa,ABplpapppppaaaaa
ABplpapppppaaaaap,ABplpapppppaaaaa
ABalpaappaapaappa,ABalpaappaapaapp
ABalpaappaapaappp,ABalpaappaapaapp
ABalpppppapappppa,ABalpppppapapppp
ABalpppppapappppp,ABalpppppapapppp
ABarapppapaaapaaa,ABarapppapaaapaa
ABarapppapaaapaap,ABarapppapaaapaa
ABarapppapaaapapa,ABarapppapaaapap
ABarapppapaaapapp,ABarapppapaaapap
ABarpaaaaaraapapa,ABarpaaaaaraapap
ABarpaaaaaraapapp,ABarpaaaaaraapap
ABalappaaapaapapa,ABalappaaapaapap
ABalappaaapaapapp,ABalappaaapaapap
ABalapppaaaaappaa,ABalapppaaaaappa
ABalapppaaaaappap,ABalapppaaaaappa
ABalappppapaaaapa,ABalappppapaaaap
ABalappppapaaaapp,ABalappppapaaaap
ABalpaaaaapaaappa,ABalpaaaaapaaapp
ABalpaaaaapaaappp,ABalpaaaaapaaapp
ABalpaaaaapaapapa,ABalpaaaaapaapap
ABalpaaaaapaapapp,ABalpaaaaapaapap
ABalpaaaaapaappaa,ABalpaaaaapaappa
ABalpaaaaapaappap,ABalpaaaaapaappa
ABalpaapaaaapapaa,ABalpaapaaaapapa
ABalpaapaaaapapap,ABalpaapaaaapapa
ABalpaapaaaapappa,ABalpaapaaaapapp
ABalpaapaaaapappp,ABalpaapaaaapapp
ABalpaapaaapaaaaa,ABalpaapaaapaaaa
ABalpaapaaapaaaap,ABalpaapaaapaaaa
ABarpapaapppaapaa,ABarpapaapppaapa
ABarpapaapppaapap,ABarpapaapppaapa
ABarpapaapppappaa,ABarpapaapppappa
ABarpapaapppappap,ABarpapaapppappa
ABarpapaapppapppa,ABarpapaapppappp
ABarpapaapppapppp,ABarpapaapppappp
MSppaaaavpappaaaa,MSppaaaavpappaaa
MSppaaaavpappaaap,MSppaaaavpappaaa
MSppaaaavpappaapa,MSppaaaavpappaap
MSppaaaavpappaapp,MSppaaaavpappaap
ABalpapaapppppppa,ABalpapaappppppp
ABalpapaapppppppp,ABalpapaappppppp
ABalaapaaaraaappa,ABalaapaaaraaapp
ABalaapaaaraaappp,ABalaapaaaraaapp
ABalaapaappapaapa,ABalaapaappapaap
ABalaapaappapaapp,ABalaapaappapaap
ABalaapaappapapaa,ABalaapaappapapa
ABalaapaappapapap,ABalaapaappapapa
ABalaapaappappppa,ABalaapaappapppp
ABalaapaappappppp,ABalaapaappapppp
ABalapapppapapaaa,ABalapapppapapaa
ABalapapppapapaap,ABalapapppapapaa
ABalapapppapappaa,ABalapapppapappa
ABalapapppapappap,ABalapapppapappa
ABalapapppapapppa,ABalapapppapappp
ABalapapppapapppp,ABalapapppapappp
ABalapppaaapppaaa,ABalapppaaapppaa
ABalapppaaapppaap,ABalapppaaapppaa
ABalapppaaapppapa,ABalapppaaapppap
ABalapppaaapppapp,ABalapppaaapppap
ABalpaaaaaaaaapaa,ABalpaaaaaaaaapa
ABalpaaaaaaaaapap,ABalpaaaaaaaaapa
ABalpaaaaaaaaappa,ABalpaaaaaaaaapp
ABalpaaaaaaaaappp,ABalpaaaaaaaaapp
ABalpaaaaaappaaaa,ABalpaaaaaappaaa
ABalpaaaaaappaaap,ABalpaaaaaappaaa
ABalpaaaapppapapa,ABalpaaaapppapap
ABalpaaaapppapapp,ABalpaaaapppapap
ABalpaapaaaaaapaa,ABalpaapaaaaaapa
ABalpaapaaaaaapap,ABalpaapaaaaaapa
ABalpaapaaaaaappa,ABalpaapaaaaaapp
ABalpaapaaaaaappp,ABalpaapaaaaaapp
ABalpaapaapappapa,ABalpaapaapappap
ABalpaapaapappapp,ABalpaapaapappap
ABalpaapaapappppa,ABalpaapaapapppp
ABalpaapaapappppp,ABalpaapaapapppp
ABalpappappppaapa,ABalpappappppaap
ABalpappappppaapp,ABalpappappppaap
ABalpappppppappaa,ABalpappppppappa
ABalpappppppappap,ABalpappppppappa
ABalppappaaaaaaaa,ABalppappaaaaaaa
ABalppappaaaaaaap,ABalppappaaaaaaa
ABalppappaaaapapa,ABalppappaaaapap
ABalppappaaaapapp,ABalppappaaaapap
ABalppapppppaapaa,ABalppapppppaapa
ABalppapppppaapap,ABalppapppppaapa
ABalpppppppaaapaa,ABalpppppppaaapa
ABalpppppppaaapap,ABalpppppppaaapa
ABalpppppppaaappa,ABalpppppppaaapp
ABalpppppppaaappp,ABalpppppppaaapp
ABalpppppppapaaaa,ABalpppppppapaaa
ABalpppppppapaaap,ABalpppppppapaaa
ABaraaapppappaaaa,ABaraaapppappaaa
ABaraaapppappaaap,ABaraaapppappaaa
ABaraapaaappapapa,ABaraapaaappapap
ABaraapaaappapapp,ABaraapaaappapap
ABaraapaaappppaaa,ABaraapaaappppaa
ABaraapaaappppaap,ABaraapaaappppaa
ABaraapappaaapppa,ABaraapappaaappp
ABaraapappaaapppp,ABaraapappaaappp
ABaraappppapaapaa,ABaraappppapaapa
ABaraappppapaapap,ABaraappppapaapa
ABaraappppapapaaa,ABaraappppapapaa
ABaraappppapapaap,ABaraappppapapaa
ABaraappppapapapa,ABaraappppapapap
ABaraappppapapapp,ABaraappppapapap
ABaraappppappapaa,ABaraappppappapa
ABaraappppappapap,ABaraappppappapa
ABaraapppppaapppa,ABaraapppppaappp
ABaraapppppaapppp,ABaraapppppaappp
ABaraapppppppapaa,ABaraapppppppapa
ABaraapppppppapap,ABaraapppppppapa
ABaraapppppppappa,ABaraapppppppapp
ABaraapppppppappp,ABaraapppppppapp
ABarapappapppappa,ABarapappapppapp
ABarapappapppappp,ABarapappapppapp
ABarapappappppaaa,ABarapappappppaa
ABarapappappppaap,ABarapappappppaa
ABarapappppppapaa,ABarapappppppapa
ABarapappppppapap,ABarapappppppapa
ABarapappppppappa,ABarapappppppapp
ABarapappppppappp,ABarapappppppapp
ABarappppppaapppa,ABarappppppaappp
ABarappppppaapppp,ABarappppppaappp
ABarpaaaaalaaapaa,ABarpaaaaalaaapa
ABarpaaaaalaaapap,ABarpaaaaalaaapa
ABarpaaaaalaaappa,ABarpaaaaalaaapp
ABarpaaaaalaaappp,ABarpaaaaalaaapp
ABarpaapaaaapppaa,ABarpaapaaaapppa
ABarpaapaaaapppap,ABarpaapaaaapppa
ABarpaapaaaappppa,ABarpaapaaaapppp
ABarpaapaaaappppp,ABarpaapaaaapppp
ABarpapaaaaappppa,ABarpapaaaaapppp
ABarpapaaaaappppp,ABarpapaaaaapppp
ABarpapaaaapaaaaa,ABarpapaaaapaaaa
ABarpapaaaapaaaap,ABarpapaaaapaaaa
ABarpapaaaappappa,ABarpapaaaappapp
ABarpapaaaappappp,ABarpapaaaappapp
ABarpappaaaapaapa,ABarpappaaaapaap
ABarpappaaaapaapp,ABarpappaaaapaap
ABarpappaaaapappa,ABarpappaaaapapp
ABarpappaaaapappp,ABarpappaaaapapp
ABarppaaapaaaaapa,ABarppaaapaaaaap
ABarppaaapaaaaapp,ABarppaaapaaaaap
ABarppaapaaaaappa,ABarppaapaaaaapp
ABarppaapaaaaappp,ABarppaapaaaaapp
ABarppapaaappapaa,ABarppapaaappapa
ABarppapaaappapap,ABarppapaaappapa
ABarppapaaappappa,ABarppapaaappapp
ABarppapaaappappp,ABarppapaaappapp
ABarppapppapaappa,ABarppapppapaapp
ABarppapppapaappp,ABarppapppapaapp
ABarppappppppappa,ABarppappppppapp
ABarppappppppappp,ABarppappppppapp
ABplaaaappappaaaa,ABplaaaappappaaa
ABplaaaappappaaap,ABplaaaappappaaa
ABplaapaaaaapapaa,ABplaapaaaaapapa
ABplaapaaaaapapap,ABplaapaaaaapapa
ABplaapaaappaaaaa,ABplaapaaappaaaa
ABplaapaaappaaaap,ABplaapaaappaaaa
ABplaapaaappaaapa,ABplaapaaappaaap
ABplaapaaappaaapp,ABplaapaaappaaap
ABplaapaaappapapa,ABplaapaaappapap
ABplaapaaappapapp,ABplaapaaappapap
ABplaapppappppppa,ABplaapppapppppp
ABplaapppappppppp,ABplaapppapppppp
ABplapappaapaaaaa,ABplapappaapaaaa
ABplapappaapaaaap,ABplapappaapaaaa
ABplapappaapapapa,ABplapappaapapap
ABplapappaapapapp,ABplapappaapapap
ABplapappapaaaaaa,ABplapappapaaaaa
ABplapappapaaaaap,ABplapappapaaaaa
ABplappaapppaapaa,ABplappaapppaapa
ABplappaapppaapap,ABplappaapppaapa
ABplpaaaaaappaaaa,ABplpaaaaaappaaa
ABplpaaaaaappaaap,ABplpaaaaaappaaa
ABplpaaaaaappaapa,ABplpaaaaaappaap
ABplpaaaaaappaapp,ABplpaaaaaappaap
ABplpaaaaaapppppa,ABplpaaaaaappppp
ABplpaaaaaapppppp,ABplpaaaaaappppp
ABplpaaapapaappaa,ABplpaaapapaappa
ABplpaaapapaappap,ABplpaaapapaappa
ABplpapppppapaaaa,ABplpapppppapaaa
ABplpapppppapaaap,ABplpapppppapaaa
ABpraaaapavpppapa,ABpraaaapavpppap
ABpraaaapavpppapp,ABpraaaapavpppap
ABpraapaaapapappa,ABpraapaaapapapp
ABpraapaaapapappp,ABpraapaaapapapp
ABpraapapapppaapa,ABpraapapapppaap
ABpraapapapppaapp,ABpraapapapppaap
ABpraapapapppapaa,ABpraapapapppapa
ABpraapapapppapap,ABpraapapapppapa
ABprpapppapappapa,ABprpapppapappap
ABprpapppapappapp,ABprpapppapappap
Daapaappappaaaaaa,Daapaappappaaaaa
Daapaappappaaaaap,Daapaappappaaaaa
MSaaaaappppaapapa,MSaaaaappppaapap
MSaaaaappppaapapp,MSaaaaappppaapap
MSaaaaappppaappaa,MSaaaaappppaappa
MSaaaaappppaappap,MSaaaaappppaappa
MSaaaaappppaapppa,MSaaaaappppaappp
MSaaaaappppaapppp,MSaaaaappppaappp
MSaaapapapapppppa,MSaaapapapappppp
MSaaapapapapppppp,MSaaapapapappppp
MSaaapppppaaaapaa,MSaaapppppaaaapa
MSaaapppppaaaapap,MSaaapppppaaaapa
MSaaapppppaapppaa,MSaaapppppaapppa
MSaaapppppaapppap,MSaaapppppaapppa
MSaaapppppaappppa,MSaaapppppaapppp
MSaaapppppaappppp,MSaaapppppaapppp
MSaapaaapaappaaaa,MSaapaaapaappaaa
MSaapaaapaappaaap,MSaapaaapaappaaa
MSaapaaapaappaapa,MSaapaaapaappaap
MSaapaaapaappaapp,MSaapaaapaappaap
MSaapppapapappppa,MSaapppapapapppp
MSaapppapapappppp,MSaapppapapapppp
MSpaapappapppppaa,MSpaapappapppppa
MSpaapappapppppap,MSpaapappapppppa
MSpaapapppapaaaaa,MSpaapapppapaaaa
MSpaapapppapaaaap,MSpaapapppapaaaa
MSpaapapppapaaapa,MSpaapapppapaaap
MSpaapapppapaaapp,MSpaapapppapaaap
MSpapaappapaapapa,MSpapaappapaapap
MSpapaappapaapapp,MSpapaappapaapap
MSpapaappapaapppa,MSpapaappapaappp
MSpapaappapaapppp,MSpapaappapaappp
MSpapaappapppaapa,MSpapaappapppaap
MSpapaappapppaapp,MSpapaappapppaap
MSpappaaappapppaa,MSpappaaappapppa
MSpappaaappapppap,MSpappaaappapppa
ABalaaapallaapapa,ABalaaapallaapap
ABalaaapallaapapp,ABalaaapallaapap
ABalaaapallaapppa,ABalaaapallaappp
ABalaaapallaapppp,ABalaaapallaappp
ABalaaaparlpaappa,ABalaaaparlpaapp
ABalaaaparlpaappp,ABalaaaparlpaapp
ABalaapaaalppaapa,ABalaapaaalppaap
ABalaapaaalppaapp,ABalaapaaalppaap
ABalaapaaalppappa,ABalaapaaalppapp
ABalaapaaalppappp,ABalaapaaalppapp
ABalaapaaalppppaa,ABalaapaaalppppa
ABalaapaaalppppap,ABalaapaaalppppa
ABalaapaaalpppppa,ABalaapaaalppppp
ABalaapaaalpppppp,ABalaapaaalppppp
ABalaapapppppaaaa,ABalaapapppppaaa
ABalaapapppppaaap,ABalaapapppppaaa
ABalaapapppppaapa,ABalaapapppppaap
ABalaapapppppaapp,ABalaapapppppaap
ABalaapapppppappa,ABalaapapppppapp
ABalaapapppppappp,ABalaapapppppapp
ABalapaaaaaaaaaaa,ABalapaaaaaaaaaa
ABalapaaaaaaaaaap,ABalapaaaaaaaaaa
ABalapaaaaaaaaapa,ABalapaaaaaaaaap
ABalapaaaaaaaaapp,ABalapaaaaaaaaap
ABalapaaapppapaaa,ABalapaaapppapaa
ABalapaaapppapaap,ABalapaaapppapaa
ABalapaaapppapapa,ABalapaaapppapap
ABalapaaapppapapp,ABalapaaapppapap
ABalapapapaappaaa,ABalapapapaappaa
ABalapapapaappaap,ABalapapapaappaa
ABalapapapaappapa,ABalapapapaappap
ABalapapapaappapp,ABalapapapaappap
ABalapapapapaaaaa,ABalapapapapaaaa
ABalapapapapaaaap,ABalapapapapaaaa
ABalapapapapaaapa,ABalapapapapaaap
ABalapapapapaaapp,ABalapapapapaaap
ABalappapppapappa,ABalappapppapapp
ABalappapppapappp,ABalappapppapapp
ABalapppaaaaapppa,ABalapppaaaaappp
ABalapppaaaaapppp,ABalapppaaaaappp
ABalapppappaaaaaa,ABalapppappaaaaa
ABalapppappaaaaap,ABalapppappaaaaa
ABalapppappaaaapa,ABalapppappaaaap
ABalapppappaaaapp,ABalapppappaaaap
ABalapppappaaappa,ABalapppappaaapp
ABalapppappaaappp,ABalapppappaaapp
ABalpapaapppaaaaa,ABalpapaapppaaaa
ABalpapaapppaaaap,ABalpapaapppaaaa
ABalpapaapppaaapa,ABalpapaapppaaap
ABalpapaapppaaapp,ABalpapaapppaaap
ABalpapapapppapaa,ABalpapapapppapa
ABalpapapapppapap,ABalpapapapppapa
ABalpapapapppappa,ABalpapapapppapp
ABalpapapapppappp,ABalpapapapppapp
ABalpappaappapapa,ABalpappaappapap
ABalpappaappapapp,ABalpappaappapap
ABalppapaappaaaaa,ABalppapaappaaaa
ABalppapaappaaaap,ABalppapaappaaaa
ABalppapaappaapaa,ABalppapaappaapa
ABalppapaappaapap,ABalppapaappaapa
ABalppapppapaaapa,ABalppapppapaaap
ABalppapppapaaapp,ABalppapppapaaap
ABaraaapaaaaapapa,ABaraaapaaaaapap
ABaraaapaaaaapapp,ABaraaapaaaaapap
ABaraaapaaaapapaa,ABaraaapaaaapapa
ABaraaapaaaapapap,ABaraaapaaaapapa
ABaraapaapppaappa,ABaraapaapppaapp
ABaraapaapppaappp,ABaraapaapppaapp
ABaraappaaapappaa,ABaraappaaapappa
ABaraappaaapappap,ABaraappaaapappa
ABaraapppaadpappa,ABaraapppaadpapp
ABaraapppaadpappp,ABaraapppaadpapp
ABarapaapaapappaa,ABarapaapaapappa
ABarapaapaapappap,ABarapaapaapappa
ABarapappaapaaapa,ABarapappaapaaap
ABarapappaapaaapp,ABarapappaapaaap
ABarapappaapapaaa,ABarapappaapapaa
ABarapappaapapaap,ABarapappaapapaa
ABarapappaappppaa,ABarapappaappppa
ABarapappaappppap,ABarapappaappppa
ABarpaapappapaaaa,ABarpaapappapaaa
ABarpaapappapaaap,ABarpaapappapaaa
ABarpaapappapaapa,ABarpaapappapaap
ABarpaapappapaapp,ABarpaapappapaap
ABplaaaaaapaapaaa,ABplaaaaaapaapaa
ABplaaaaaapaapaap,ABplaaaaaapaapaa
ABplaaaaaapaapapa,ABplaaaaaapaapap
ABplaaaaaapaapapp,ABplaaaaaapaapap
ABplaaaappappppaa,ABplaaaappappppa
ABplaaaappappppap,ABplaaaappappppa
ABplppapapaapaapa,ABplppapapaapaap
ABplppapapaapaapp,ABplppapapaapaap
ABpraaappaaappppa,ABpraaappaaapppp
ABpraaappaaappppp,ABpraaappaaapppp
ABpraaappppppapaa,ABpraaappppppapa
ABpraaappppppapap,ABpraaappppppapa
ABpraapaappppaapa,ABpraapaappppaap
ABpraapaappppaapp,ABpraapaappppaap
ABprpappaappppppa,ABprpappaapppppp
ABprpappaappppppp,ABprpappaapppppp
ABprpapppappaaaaa,ABprpapppappaaaa
ABprpapppappaaaap,ABprpapppappaaaa
ABprpapppappaaapa,ABprpapppappaaap
ABprpapppappaaapp,ABprpapppappaaap
ABprppapaappppapa,ABprppapaappppap
ABprppapaappppapp,ABprppapaappppap
ABprppapppapppaaa,ABprppapppapppaa
ABprppapppapppaap,ABprppapppapppaa
ABprppapppapppapa,ABprppapppapppap
ABprppapppapppapp,ABprppapppapppap
ABprpppapaaaaapaa,ABprpppapaaaaapa
ABprpppapaaaaapap,ABprpppapaaaaapa
ABprpppapaaaaappa,ABprpppapaaaaapp
ABprpppapaaaaappp,ABprpppapaaaaapp
ABalpaappaaapaapa,ABalpaappaaapaap
ABalpaappaaapaapp,ABalpaappaaapaap
ABaraaaaaappppapa,ABaraaaaaappppap
ABaraaaaaappppapp,ABaraaaaaappppap
ABalapppapaaaappa,ABalapppapaaaapp
ABalapppapaaaappp,ABalapppapaaaapp
ABalpapaappapapaa,ABalpapaappapapa
ABalpapaappapapap,ABalpapaappapapa
ABarapaaaappaapaa,ABarapaaaappaapa
ABarapaaaappaapap,ABarapaaaappaapa
ABplppapapppaappa,ABplppapapppaapp
ABplppapapppaappp,ABplppapapppaapp
ABprpapapaapaaaaa,ABprpapapaapaaaa
ABprpapapaapaaaap,ABprpapapaapaaaa
ABprpapppaaappaaa,ABprpapppaaappaa
ABprpapppaaappaap,ABprpapppaaappaa
ABprpapppaaappapa,ABprpapppaaappap
ABprpapppaaappapp,ABprpapppaaappap
ABalpapaappappppa,ABalpapaappapppp
ABalpapaappappppp,ABalpapaappapppp
ABarappappaappapa,ABarappappaappap
ABarappappaappapp,ABarappappaappap
ABplaaaaapaapppaa,ABplaaaaapaapppa
ABplaaaaapaapppap,ABplaaaaapaapppa
ABpraaaapppaappaa,ABpraaaapppaappa
ABpraaaapppaappap,ABpraaaapppaappa
ABprpapppapppapaa,ABprpapppapppapa
ABprpapppapppapap,ABprpapppapppapa
ABprpapppapppappa,ABprpapppapppapp
ABprpapppapppappp,ABprpapppapppapp
ABaraappapaapaapa,ABaraappapaapaap
ABaraappapaapaapp,ABaraappapaapaap
ABaraappapaapappa,ABaraappapaapapp
ABaraappapaapappp,ABaraappapaapapp
ABprpapaaapaaaapa,ABprpapaaapaaaap
ABprpapaaapaaaapp,ABprpapaaapaaaap
ABprpapppaapaaaaa,ABprpapppaapaaaa
ABprpapppaapaaaap,ABprpapppaapaaaa
ABalapppppppppaaa,ABalapppppppppaa
ABalapppppppppaap,ABalapppppppppaa
ABalpappaaaaappaa,ABalpappaaaaappa
ABalpappaaaaappap,ABalpappaaaaappa
ABalppapapaapaapa,ABalppapapaapaap
ABalppapapaapaapp,ABalppapapaapaap
ABalppapppppaaapa,ABalppapppppaaap
ABalppapppppaaapp,ABalppapppppaaap
ABaraaapappapaaaa,ABaraaapappapaaa
ABaraaapappapaaap,ABaraaapappapaaa
ABaraaapappapaapa,ABaraaapappapaap
ABaraaapappapaapp,ABaraaapappapaap
ABplaapaaapappaaa,ABplaapaaapappaa
ABplaapaaapappaap,ABplaapaaapappaa
ABalpapaapapapapa,ABalpapaapapapap
ABalpapaapapapapp,ABalpapaapapapap
ABalpapppappapppa,ABalpapppappappp
ABalpapppappapppp,ABalpapppappappp
ABpraaaaapvpaappa,ABpraaaaapvpaapp
ABpraaaaapvpaappp,ABpraaaaapvpaapp
ABalaapapappaapaa,ABalaapapappaapa
ABalaapapappaapap,ABalaapapappaapa
ABalpaaaaaapaaaaa,ABalpaaaaaapaaaa
ABalpaaaaaapaaaap,ABalpaaaaaapaaaa
ABalpapaapaaaaaaa,ABalpapaapaaaaaa
ABalpapaapaaaaaap,ABalpapaapaaaaaa
ABalpapaapaaaaapa,ABalpapaapaaaaap
ABalpapaapaaaaapp,ABalpapaapaaaaap
ABalpapappaaappaa,ABalpapappaaappa
ABalpapappaaappap,ABalpapappaaappa
ABalpappappaaaapa,ABalpappappaaaap
ABalpappappaaaapp,ABalpappappaaaap
ABalppppaavaaapaa,ABalppppaavaaapa
ABalppppaavaaapap,ABalppppaavaaapa
ABaraaaaaaaaaapaa,ABaraaaaaaaaaapa
ABaraaaaaaaaaapap,ABaraaaaaaaaaapa
ABaraaaaaaaaaappa,ABaraaaaaaaaaapp
ABaraaaaaaaaaappp,ABaraaaaaaaaaapp
ABaraaaaaaaaapaaa,ABaraaaaaaaaapaa
ABaraaaaaaaaapaap,ABaraaaaaaaaapaa
ABaraaapapaappaaa,ABaraaapapaappaa
ABaraaapapaappaap,ABaraaapapaappaa
ABaraappaaaaapppa,ABaraappaaaaappp
ABaraappaaaaapppp,ABaraappaaaaappp
ABaraappppaapaaaa,ABaraappppaapaaa
ABaraappppaapaaap,ABaraappppaapaaa
ABaraappppaappaaa,ABaraappppaappaa
ABaraappppaappaap,ABaraappppaappaa
ABarapaaaaaaapaaa,ABarapaaaaaaapaa
ABarapaaaaaaapaap,ABarapaaaaaaapaa
ABarapaaaaaaapppa,ABarapaaaaaaappp
ABarapaaaaaaapppp,ABarapaaaaaaappp
ABarapaapaappaapa,ABarapaapaappaap
ABarapaapaappaapp,ABarapaapaappaap
ABarapappaappapaa,ABarapappaappapa
ABarapappaappapap,ABarapappaappapa
ABarapappaappappa,ABarapappaappapp
ABarapappaappappp,ABarapappaappapp
ABplaaaaapaaappaa,ABplaaaaapaaappa
ABplaaaaapaaappap,ABplaaaaapaaappa
ABplaapaapaapappa,ABplaapaapaapapp
ABplaapaapaapappp,ABplaapaapaapapp
ABplaapapaapppapa,ABplaapapaapppap
ABplaapapaapppapp,ABplaapapaapppap
ABplaapapaapppppa,ABplaapapaappppp
ABplaapapaapppppp,ABplaapapaappppp
ABplaapppaaaaaaaa,ABplaapppaaaaaaa
ABplaapppaaaaaaap,ABplaapppaaaaaaa
ABplaapppaaaaaapa,ABplaapppaaaaaap
ABplaapppaaaaaapp,ABplaapppaaaaaap
ABplapaaapppaapaa,ABplapaaapppaapa
ABplapaaapppaapap,ABplapaaapppaapa
ABplapaaapppaappa,ABplapaaapppaapp
ABplapaaapppaappp,ABplapaaapppaapp
ABplappaaaapapppa,ABplappaaaapappp
ABplappaaaapapppp,ABplappaaaapappp
ABplappaapapppaaa,ABplappaapapppaa
ABplappaapapppaap,ABplappaapapppaa
ABplpaaapapapppaa,ABplpaaapapapppa
ABplpaaapapapppap,ABplpaaapapapppa
ABplpaapaapaaaaaa,ABplpaapaapaaaaa
ABplpaapaapaaaaap,ABplpaapaapaaaaa
ABplpaappaappaaaa,ABplpaappaappaaa
ABplpaappaappaaap,ABplpaappaappaaa
ABplpaappaappaapa,ABplpaappaappaap
ABplpaappaappaapp,ABplpaappaappaap
ABplpaappaappapaa,ABplpaappaappapa
ABplpaappaappapap,ABplpaappaappapa
ABplpaappaappappa,ABplpaappaappapp
ABplpaappaappappp,ABplpaappaappapp
ABplpapaaaaaaapaa,ABplpapaaaaaaapa
ABplpapaaaaaaapap,ABplpapaaaaaaapa
ABplpapaaaaaaappa,ABplpapaaaaaaapp
ABplpapaaaaaaappp,ABplpapaaaaaaapp
ABplpappppppaapaa,ABplpappppppaapa
ABplpappppppaapap,ABplpappppppaapa
ABplpappppppaappa,ABplpappppppaapp
ABplpappppppaappp,ABplpappppppaapp
ABpraaaaapdpaaaaa,ABpraaaaapdpaaaa
ABpraaaaapdpaaaap,ABpraaaaapdpaaaa
ABpraaaaapdpppppa,ABpraaaaapdppppp
ABpraaaaapdpppppp,ABpraaaaapdppppp
ABpraaaaapvpapppa,ABpraaaaapvpappp
ABpraaaaapvpapppp,ABpraaaaapvpappp
ABpraapapaappaaaa,ABpraapapaappaaa
ABpraapapaappaaap,ABpraapapaappaaa
ABpraapapaappaapa,ABpraapapaappaap
ABpraapapaappaapp,ABpraapapaappaap
ABpraapappppaaaaa,ABpraapappppaaaa
ABpraapappppaaaap,ABpraapappppaaaa
ABpraapappppaaapa,ABpraapappppaaap
ABpraapappppaaapp,ABpraapappppaaap
ABpraapappppaapaa,ABpraapappppaapa
ABpraapappppaapap,ABpraapappppaapa
ABpraappaaapppapa,ABpraappaaapppap
ABpraappaaapppapp,ABpraappaaapppap
ABpraappappapappa,ABpraappappapapp
ABpraappappapappp,ABpraappappapapp
ABpraappappappaaa,ABpraappappappaa
ABpraappappappaap,ABpraappappappaa
ABpraappappappapa,ABpraappappappap
ABpraappappappapp,ABpraappappappap
ABprapaaaapaapppa,ABprapaaaapaappp
ABprapaaaapaapppp,ABprapaaaapaappp
ABprapappaaapaaaa,ABprapappaaapaaa
ABprapappaaapaaap,ABprapappaaapaaa
ABprapppapappaapa,ABprapppapappaap
ABprapppapappaapp,ABprapppapappaap
ABprpaaaaapappppa,ABprpaaaaapapppp
ABprpaaaaapappppp,ABprpaaaaapapppp
ABprpaaappapapaaa,ABprpaaappapapaa
ABprpaaappapapaap,ABprpaaappapapaa
ABprpaaappapapapa,ABprpaaappapapap
